shot_id,shot_made_flag
9678,0.376556971
9679,0.356601256
9693,0.772708525
9718,0.756251217
9720,0.73805789
9744,0.314735971
9745,0.337737711
9746,0.674562821
9753,0.309091731
9758,0.339739185
9759,0.334717753
9763,0.391727594
9766,0.372879901
9767,0.311079677
9777,0.513234962
9781,0.364630846
9789,0.368794078
9790,0.309622726
9799,0.306604119
9802,0.256576329
9805,0.669441618
9807,0.239455373
9812,0.235521239
9818,0.309925494
9820,0.831237847
9822,0.415054948
9824,0.311281261
9834,0.341958148
9836,0.207922526
9847,0.35096468
9864,0.825409351
9869,0.372047914
9875,0.387828293
9880,0.324429824
9889,0.79762233
9894,0.397041707
9909,0.783770394
9915,0.38694865
9919,0.288001206
9920,0.76787226
9940,0.671661932
9946,0.711068647
9958,0.805873561
9959,0.419666795
9973,0.641429863
9976,0.354450446
9978,0.477242032
9982,0.401849606
9987,0.315457014
9988,0.272573789
9992,0.352707469
10000,0.032292654
10002,0.767417175
10005,0.406105655
10008,0.304849404
10009,0.362712264
10011,0.279358254
10021,0.333192943
10022,0.740393206
10053,0.383227098
10074,0.391417786
10076,0.320278293
10090,0.285726722
10092,0.242709696
10099,0.421606894
10102,0.431145321
10103,0.359057165
10106,0.507755142
10108,0.584884813
10113,0.740876802
10119,0.332579225
10122,0.318668846
10125,0.359644467
10140,0.30684118
10155,0.289427605
10159,0.347697044
10164,0.412105871
10175,0.380198561
10176,0.673899514
10178,0.371910503
10186,0.389832793
10200,0.337140405
10204,0.388359581
10206,0.383413421
10211,0.458696615
10212,0.412180991
10217,0.397988282
10220,0.528841402
10230,0.56227437
10234,0.331149853
10235,0.370658097
10239,0.316040979
10240,0.295636404
10242,0.318148779
10245,0.266299093
10246,0.682785208
10247,0.31345899
10250,0.326082113
10254,0.89363029
10257,0.486905054
10260,0.324751989
10261,0.87099928
10265,0.392512201
10273,0.316717048
10274,0.284478347
10277,0.310359863
10289,0.865905982
10290,0.284345449
10298,0.39997365
10301,0.352007655
10304,0.330691001
10305,0.372268392
10313,0.289547316
10320,0.310261137
10323,0.368293628
10328,0.305736112
10332,0.959530291
10336,0.946076125
10343,0.348278293
10348,0.333314599
10350,0.293182958
10351,0.319365394
10354,0.30978
10372,0.272920252
10373,0.707635803
10380,0.368988094
10383,0.267770558
10396,0.694985061
10397,0.515091848
10399,0.677733422
10400,0.498724288
10401,0.368284739
10402,0.310509739
10403,0.555700452
10410,0.878305978
10412,0.533858596
10415,0.295117891
10424,0.389257577
10428,0.26894507
10432,0.385642656
10462,0.381268709
10477,0.339534747
10482,0.315535322
10484,0.403161987
10493,0.365253931
10495,0.30775307
10497,0.298486279
10516,0.407437076
10521,0.226235187
10522,0.789567734
10523,0.733808841
10528,0.328345134
10530,0.319962929
10532,0.564793189
10533,0.412177377
10543,0.780329889
10547,0.587182295
10552,0.398014325
10558,0.298229693
10571,0.30428968
10572,0.238949704
10574,0.269040146
10583,0.399149532
10600,0.326876456
10607,0.526342441
10608,0.502448308
10614,0.243569938
10630,0.337579588
10634,0.409812537
10635,0.406975295
10641,0.734921234
10643,0.511734108
10644,0.421406712
10648,0.497475775
10669,0.374831123
10675,0.518684856
10686,0.722623575
10704,0.372872387
10707,0.385253744
10722,0.369894613
10736,0.729157786
10764,0.248422035
10767,0.773733085
10776,0.402541754
10779,0.429910085
10781,0.402625041
10792,0.67000991
10797,0.348313711
10798,0.371336627
10801,0.486960808
10802,0.469272356
10805,0.35823364
10808,0.384878931
10810,0.869634205
10816,0.405408953
10817,0.351588553
10829,0.72508636
10843,0.292401925
10858,0.378886109
10866,0.359454295
10876,0.42244496
10887,0.324519597
10891,0.267567996
10896,0.415625887
10900,0.818574288
10905,0.211910785
10907,0.303817517
10917,0.252952659
10936,0.41799585
10947,0.361626827
10948,0.597803707
10951,0.337873166
10955,0.286791049
10969,0.424365793
10984,0.408627594
10987,0.373818846
10990,0.315887116
10992,0.276387623
10996,0.386764225
10997,0.397385058
10999,0.391638309
11000,0.740367502
11001,0.412205991
11010,0.447019221
11016,0.464493548
11018,0.835342122
11034,0.893353097
11039,0.458118777
11041,0.259594304
11047,0.372775635
11053,0.586659108
11055,0.417104023
11056,0.367130067
11065,0.32418517
11068,0.684171608
11070,0.401470559
11071,0.617613275
11072,0.401146615
11079,0.442847582
11091,0.386202599
11094,0.261248183
11112,0.461346337
11113,0.356731886
11128,0.224495023
11153,0.688605435
11154,0.169025414
11163,0.41434059
11179,0.281679177
11181,0.260702893
11206,0.217976445
11216,0.331898851
11221,0.420279462
11223,0.640635102
11228,0.783223046
11235,0.388835322
11237,0.317493442
11244,0.282750133
11256,0.38111269
11267,0.349438982
11272,0.67929116
11281,0.35990218
11285,0.29567868
11288,0.366087214
11291,0.36562266
11293,0.394521583
11297,0.344513352
11298,0.313188463
11299,0.40445476
11301,0.381399628
11309,0.712503449
11331,0.50062085
11332,0.477113988
11337,0.412381277
11343,0.821054879
11347,0.362194266
11348,0.64840037
11355,0.938247187
11368,0.251502447
11369,0.740222471
11371,0.837519753
11378,0.679863768
11384,0.452041501
11387,0.401136508
11393,0.293543689
11399,0.414429595
11412,0.758032945
11431,0.395707011
11432,0.330265724
11444,0.9253099
11450,0.960207077
11451,0.630633596
11476,0.306092386
11488,0.398427777
11495,0.645326381
11505,0.352432846
11508,0.925761547
11518,0.347774023
11522,0.268415368
11524,0.340302072
11533,0.4997568
11549,0.247392091
11551,0.960861618
11560,0.390447807
11563,0.407915078
11565,0.744294882
11567,0.357258256
11569,0.344251725
11598,0.498762763
11604,0.617871668
11611,0.397342272
11617,0.485002237
11626,0.274224946
11642,0.338650657
11643,0.275309933
11648,0.327723634
11651,0.353040962
11663,0.411477903
11666,0.392453974
11685,0.31769104
11686,0.510914014
11698,0.278594793
11708,0.364433421
11711,0.305906155
11718,0.34095872
11742,0.366695797
11761,0.712317037
11767,0.425032469
11768,0.406156277
11775,0.499564023
11779,0.26550614
11786,0.786697545
11790,0.69777611
11791,0.402888155
11796,0.030105154
11806,0.538769141
11810,0.422650128
11811,0.390287628
11814,0.89064685
11816,0.400653293
11820,0.484505054
11822,0.340682846
11829,0.472371096
11832,0.403065094
11834,0.69520526
11836,0.30330806
11837,0.390943759
11844,0.815345721
11847,0.640526268
11864,0.778248133
11865,0.665988768
11872,0.375205377
11873,0.283580884
11886,0.366726197
11894,0.237826695
11905,0.335283997
11906,0.250257848
11907,0.325104976
11912,0.429958208
11914,0.702218771
11918,0.39741996
11924,0.40751996
11929,0.947836892
11930,0.366631261
11936,0.331500238
11937,0.319480649
11954,0.457338644
11957,0.316291752
11964,0.310920327
11968,0.193935691
11972,0.323582467
11976,0.389480991
11979,0.246411981
11981,0.40614496
11983,0.408099722
11989,0.260592099
11991,0.399854295
11998,0.329509708
12003,0.391704254
12007,0.411952113
12011,0.576113275
12014,0.29204057
12024,0.281621323
12033,0.420144261
12034,0.414280201
12041,0.394602903
12046,0.375540157
12056,0.227011183
12064,0.325972992
12069,0.289984214
12070,0.238625353
12071,0.333353343
12072,0.206035396
12078,0.342263764
12091,0.639040949
12092,0.390147962
12094,0.313479783
12098,0.375825428
12103,0.346839901
12115,0.665268015
12118,0.369535741
12122,0.514199222
12125,0.961933317
12133,0.349111461
12137,0.422677468
12141,0.357946143
12143,0.367321113
12144,0.797948712
12154,0.428091542
12163,0.34210522
12170,0.702901359
12193,0.379911128
12196,0.33800899
12206,0.416843065
12209,0.387061208
12214,0.367314327
12228,0.331097822
12233,0.661984857
12238,0.30859979
12242,0.302273779
12245,0.674305525
12247,0.355250809
12251,0.366711627
12287,0.371066401
12292,0.723061148
12304,0.39592669
12317,0.728876733
12320,0.727271966
12323,0.837773561
12328,0.371744837
12333,0.750180115
12334,0.36397878
12335,0.565805525
12352,0.381946987
12358,0.323693477
12364,0.388113939
12376,0.327045837
12396,0.383466154
12402,0.973617684
12406,0.333336713
12408,0.316924887
12410,0.943916779
12413,0.697783835
12417,0.305660513
12424,0.646289368
12425,0.358207786
12426,0.331964165
12430,0.334639327
12432,0.674926687
12433,0.358962201
12451,0.284098498
12457,0.466547356
12465,0.379342373
12468,0.507904941
12474,0.407689699
12475,0.445764551
12486,0.415128265
12487,0.538481641
12514,0.297398904
12524,0.962707452
12526,0.358714327
12530,0.478068647
12532,0.266886054
12593,0.352224513
12599,0.417950295
12600,0.42502702
12603,0.350751211
12624,0.97072185
12630,0.370267196
12638,0.411310158
12641,0.67690738
12643,0.761060208
12656,0.335167525
12666,0.828053919
12673,0.842606408
12675,0.29806572
12678,0.829878919
12692,0.018333012
12693,0.919913191
12707,0.321902364
12711,0.724133117
12716,0.334005373
12717,0.749859466
12723,0.432771928
12738,0.280995704
12742,0.391379042
12746,0.394245359
12753,0.381670907
12758,0.312189715
12760,0.310303783
12763,0.40465218
12764,0.402838806
12768,0.393578969
12776,0.293162993
12777,0.375691685
12783,0.917093086
12804,0.306674969
12824,0.329910021
12839,0.320778399
12847,0.405605377
12850,0.934053799
12867,0.8090052
12883,0.261404064
12887,0.344822044
12890,0.285419636
12903,0.640272102
12906,0.36013582
12907,0.223077863
12909,0.27798345
12912,0.318333573
12915,0.338766282
12930,0.772558445
12931,0.497360808
12934,0.626878888
12951,0.34048615
12955,0.422162222
12973,0.282791326
12988,0.387519068
12999,0.367997044
13015,0.677174049
13026,0.732440716
13036,0.33555899
13039,0.418030041
13040,0.296842873
13041,0.384229116
13043,0.848666779
13057,0.316561238
13064,0.350766632
13068,0.798741287
13069,0.560713953
13073,0.52671818
13079,0.799633548
13086,0.312521597
13089,0.683067037
13093,0.431737795
13097,0.828854268
13098,0.303790129
13105,0.354725041
13107,0.591781641
13108,0.664501669
13110,0.388722928
13112,0.789742175
13114,0.419692554
13118,0.440765793
13127,0.32047684
13129,0.389723347
13142,0.971677207
13146,0.337425534
13149,0.250024337
13157,0.358035422
13158,0.800803919
13159,0.774211315
13161,0.24292451
13162,0.349912553
13166,0.377817265
13168,0.3641509
13170,0.926440813
13186,0.456930731
13191,0.407142877
13203,0.358081346
13209,0.294275809
13212,0.385836456
13213,0.401357469
13222,0.312798378
13229,0.652842935
13234,0.669386549
13257,0.704951279
13258,0.403983374
13268,0.28777868
13270,0.385424487
13291,0.32744766
13292,0.641939799
13299,0.361949147
13307,0.961217538
13309,0.284293219
13311,0.406314325
13312,0.454472044
13322,0.421007939
13324,0.834540264
13330,0.403100782
13338,0.279462013
13344,0.71678787
13348,0.311946103
13355,0.649580525
13365,0.941098316
13368,0.414711332
13370,0.438175887
13372,0.648693961
13377,0.72533647
13385,0.545642293
13389,0.434817966
13393,0.363760194
13395,0.421788387
13404,0.254207387
13411,0.430905054
13416,0.368648561
13434,0.426519969
13435,0.749961595
13445,0.352166139
13446,0.402052265
13451,0.712114375
13462,0.562366474
13464,0.287432676
13466,0.305894613
13471,0.392021615
13472,0.869267301
13477,0.20895257
13481,0.296100028
13484,0.824552332
13490,0.378882469
13492,0.755018954
13500,0.246555743
13508,0.358943816
13516,0.391741973
13525,0.244288726
13526,0.346011625
13530,0.690055698
13532,0.3560259
13538,0.36002753
13546,0.351182145
13548,0.439715962
13550,0.830200149
13551,0.439312106
13564,0.433325279
13566,0.826183668
13570,0.401052594
13580,0.442050887
13585,0.210062224
13588,0.157467994
13592,0.443278187
13594,0.376147165
13609,0.290856863
13610,0.751617745
13613,0.340606937
13625,0.391843491
13626,0.706993244
13639,0.720499691
13645,0.784273509
13647,0.489469141
13648,0.21260559
13652,0.581172708
13654,0.771470242
13664,0.430443474
13673,0.404603175
13684,0.324585001
13690,0.361076989
13693,0.371131481
13696,0.364764508
13700,0.707850112
13701,0.327922386
13707,0.674047538
13713,0.212226355
13714,0.331987131
13716,0.624596608
13720,0.318458311
13727,0.348902015
13733,0.317844676
13738,0.254043305
13757,0.394018669
13759,0.669567935
13761,0.497793246
13767,0.270564222
13782,0.418230734
13786,0.394613459
13787,0.415749136
13792,0.22052846
13795,0.817503919
13798,0.286973219
13807,0.056150987
13809,0.342488342
13811,0.420559353
13815,0.361099971
13817,0.258453267
13818,0.220158233
13822,0.325937994
13824,0.386065403
13829,0.270386382
13832,0.883656814
13840,0.5982856
13841,0.576032189
13868,0.346503857
13871,0.911801641
13880,0.401921615
13888,0.597390502
13890,0.691841826
13891,0.331993149
13895,0.36526752
13907,0.326268633
13910,0.668870476
13912,0.729643761
13913,0.366477638
13923,0.66216609
13929,0.52409672
13936,0.448465227
13946,0.267577956
13950,0.306036934
13951,0.328190446
13954,0.400365622
13958,0.754791963
13969,0.639911549
13980,0.286457253
13981,0.334619767
13986,0.369960927
13987,0.311964483
13989,0.653177005
13992,0.322591851
13994,0.273019295
14001,0.711749049
14002,0.405410158
14004,0.398449541
14006,0.373324136
14012,0.731313768
14021,0.387763744
14024,0.870933086
14045,0.296731264
14047,0.734161353
14057,0.416672316
14059,0.323130649
14060,0.391008374
14068,0.315378985
14070,0.461014023
14074,0.448831641
14076,0.519359108
14089,0.356353008
14115,0.428650087
14116,0.294114508
14128,0.487471435
14131,0.384662342
14134,0.627758125
14137,0.539349807
14138,0.396852175
14139,0.730780783
14152,0.406159967
14153,0.766877523
14155,0.431078244
14156,0.786586551
14164,0.328865748
14165,0.536593508
14171,0.346106389
14174,0.347081389
14181,0.391370281
14186,0.710233145
14192,0.502911923
14201,0.652276359
14210,0.619225587
14214,0.266873143
14231,0.415332821
14236,0.347772842
14241,0.512511805
14245,0.357756761
14249,0.308224232
14251,0.379502927
14262,0.387692671
14265,0.316926677
14267,0.516117441
14270,0.90532185
14276,0.576591388
14279,0.568186914
14281,0.293190276
14289,0.309037943
14290,0.281805373
14293,0.679198303
14295,0.645369882
14297,0.353154112
14298,0.350932564
14310,0.344112371
14312,0.784923561
14315,0.737926537
14318,0.563258141
14319,0.569299868
14325,0.608871608
14331,0.389682735
14334,0.326296172
14341,0.535911923
14343,0.933456374
14344,0.352088931
14346,0.394184152
14347,0.321643301
14349,0.38986191
14352,0.310930801
14358,0.299275646
14361,0.419467422
14363,0.717022192
14374,0.463289975
14376,0.406833928
14381,0.503654429
14398,0.384802594
14410,0.391458461
14412,0.342937892
14415,0.444591803
14423,0.523568189
14425,0.448892998
14436,0.35992507
14444,0.353746643
14455,0.64298633
14465,0.344474521
14469,0.438741208
14471,0.332184053
14475,0.449367303
14479,0.310838711
14480,0.402456364
14488,0.48000568
14491,0.707712111
14501,0.368732036
14520,0.686977674
14522,0.551488556
14523,0.298182958
14537,0.614522535
14538,0.593880619
14550,0.363223709
14561,0.374342265
14575,0.345261712
14586,0.315965094
14592,0.494746535
14601,0.764766419
14602,0.486065925
14604,0.435477727
14606,0.293432032
14627,0.383950635
14641,0.524154088
14652,0.355365984
14662,0.577395937
14665,0.513818189
14673,0.510283596
14675,0.318222541
14679,0.646945508
14683,0.393300018
14686,0.389355174
14705,0.455659034
14708,0.304542088
14709,0.579506003
14710,0.351977178
14715,0.554164975
14717,0.409838029
14723,0.371625959
14725,0.300734863
14727,0.601379941
14728,0.290681645
14735,0.325835228
14746,0.370359544
14752,0.468011096
14757,0.292975773
14762,0.35644611
14763,0.319468816
14797,0.414031176
14812,0.29313239
14818,0.694849807
14825,0.438776825
14827,0.42486996
14829,0.357981155
14830,0.311929823
14837,0.376512564
14849,0.326659285
14863,0.379881356
14869,0.361896643
14882,0.261897554
14884,0.710401359
14886,0.651510627
14888,0.725834
14890,0.273956217
14904,0.280956155
14938,0.449547857
14952,0.295880349
14958,0.66480359
14963,0.306151725
14979,0.332415769
14980,0.340018149
14986,0.485483141
14988,0.469453737
15003,0.316387762
15006,0.663909049
15009,0.973751017
15015,0.6659956
15024,0.380110158
15030,0.687949049
15036,0.310345541
15038,0.693786549
15039,0.397819116
15047,0.805872943
15049,0.30503454
15056,0.964817684
15068,0.357081346
15070,0.344227814
15073,0.32726075
15081,0.376806261
15084,0.252983058
15088,0.971030184
15092,0.267858058
15095,0.41553246
15097,0.345937471
15098,0.360154057
15115,0.698455307
15120,0.775355495
15126,0.33152422
15133,0.619110627
15143,0.372682821
15156,0.533277679
15164,0.193749534
15178,0.365063459
15198,0.760429354
15200,0.695362612
15208,0.030400987
15214,0.310620411
15218,0.800212252
15231,0.343455892
15238,0.347028639
15239,0.313005649
15240,0.364330655
15249,0.276218518
15256,0.336177093
15260,0.687185627
15290,0.359761896
15307,0.966936618
15308,0.671823127
15321,0.780822902
15323,0.684553
15325,0.324731912
15342,0.62181497
15346,0.419425782
15349,0.375118491
15354,0.345388387
15362,0.335372842
15379,0.221881092
15383,0.353336061
15394,0.272760196
15401,0.57055569
15405,0.379563711
15407,0.370304254
15412,0.511422356
15413,0.498349807
15415,0.534218119
15427,0.72195415
15430,0.661146794
15436,0.636987763
15439,0.311763714
15443,0.261963087
15444,0.766891419
15445,0.771943611
15450,0.312383529
15456,0.676134434
15465,0.25972302
15466,0.256329067
15470,0.416375795
15474,0.628495116
15476,0.430367911
15482,0.23354704
15492,0.207688324
15510,0.595266929
15519,0.477638989
15523,0.179035475
15535,0.62847859
15561,0.95047915
15564,0.636989794
15566,0.298921553
15579,0.315037075
15580,0.599624283
15581,0.331307425
15587,0.324251567
15589,0.338035077
15591,0.34874865
15597,0.329834305
15620,0.717072102
15627,0.59947747
15636,0.720290248
15653,0.360910289
15662,0.963983317
15664,0.386746428
15666,0.622664023
15667,0.348825247
15674,0.577818671
15692,0.318773471
15715,0.338747444
15736,0.632559108
15744,0.684670555
15746,0.306110414
15758,0.39858166
15760,0.24528454
15766,0.265582351
15767,0.348555649
15789,0.63958193
15810,0.271400085
15818,0.292453274
15820,0.215809696
15830,0.404121363
15844,0.412376158
15850,0.261578821
15857,0.338184544
15863,0.940380184
15869,0.332832827
15872,0.33098003
15873,0.489917499
15884,0.259010453
15885,0.746022442
15891,0.802309095
15898,0.37451325
15900,0.248238944
15932,0.305339331
15940,0.362693645
15944,0.250657808
15945,0.25560875
15963,0.611099721
15970,0.350420724
15977,0.426788725
15982,0.286731835
15985,0.366820439
15995,0.403746112
16004,0.30718459
16005,0.420613587
16011,0.26047868
16019,0.670689375
16021,0.330201434
16051,0.762129095
16065,0.409244052
16066,0.263771098
16076,0.437721054
16091,0.343975635
16094,0.30702951
16101,0.288995346
16104,0.650692595
16113,0.669350299
16114,0.527379941
16115,0.727654516
16127,0.598222347
16128,0.339871128
16138,0.734517501
16139,0.62288483
16142,0.34778516
16144,0.619304429
16148,0.740248853
16151,0.399887795
16156,0.524573308
16165,0.51806609
16166,0.255172675
16179,0.757962388
16193,0.582797192
16196,0.523222092
16198,0.414737795
16210,0.563129941
16232,0.363148439
16237,0.27071618
16240,0.546872356
16252,0.576289023
16259,0.330801989
16262,0.359519048
16263,0.356442671
16270,0.219477122
16272,0.379273354
16290,0.319786134
16295,0.759812994
16297,0.379444261
16299,0.324621454
16300,0.314089337
16302,0.359912798
16303,0.513809856
16305,0.610532756
16309,0.319963319
16312,0.341087795
16320,0.183428589
16326,0.338535177
16327,0.370383421
16338,0.427864516
16342,0.309063157
16346,0.568168189
16348,0.335763744
16355,0.622659898
16356,0.542652475
16378,0.718474049
16382,0.24828603
16391,0.362054462
16392,0.404963387
16395,0.7347408
16399,0.305933969
16403,0.362833421
16408,0.315050112
16413,0.313175809
16415,0.253601206
16417,0.613684692
16420,0.321062591
16431,0.301443477
16439,0.614830435
16444,0.765356722
16446,0.03079682
16451,0.58898997
16454,0.261450703
16461,0.403775428
16462,0.407343547
16469,0.391921911
16484,0.362623001
16486,0.652123991
16487,0.329337106
16491,0.427000887
16494,0.410333111
16507,0.481503519
16508,0.261291752
16519,0.332436329
16523,0.329061016
16526,0.710593393
16530,0.375938094
16532,0.740228919
16542,0.284595282
16550,0.73464388
16555,0.398049295
16558,0.318436172
16567,0.793862252
16576,0.412680892
16579,0.378020346
16595,0.538209857
16598,0.30389353
16600,0.31216219
16604,0.689395479
16605,0.664101441
16607,0.610900019
16610,0.392333628
16612,0.957040785
16617,0.708158642
16625,0.702624381
16632,0.608881379
16634,0.562513231
16650,0.285902946
16654,0.37822172
16655,0.375242554
16656,0.383193846
16657,0.508001523
16660,0.510384856
16662,0.529561501
16669,0.402143812
16675,0.614629827
16676,0.381322363
16678,0.389222044
16679,0.428524127
16693,0.350990215
16701,0.268791929
16715,0.399062628
16722,0.615238859
16724,0.545139794
16727,0.612798303
16735,0.383557911
16741,0.354105696
16752,0.262190667
16758,0.374315999
16765,0.344543494
16771,0.393577599
16785,0.118633738
16793,0.54076609
16800,0.35149647
16805,0.367512541
16809,0.292905489
16820,0.581697286
16827,0.490671608
16830,0.512053974
16843,0.96915935
16847,0.285286949
16855,0.714605893
16860,0.696665658
16862,0.691124049
16863,0.346377398
16872,0.272482845
16874,0.282653347
16876,0.384476725
16893,0.375754948
16895,0.333748571
16914,0.463979943
16917,0.336758628
16926,0.36855746
16930,0.510533141
16931,0.315279132
16932,0.319892324
16934,0.311413777
16937,0.344357628
16941,0.410767416
16942,0.942808653
16957,0.370645568
16962,0.602363556
16967,0.77863692
16968,0.76295559
16972,0.280451459
16974,0.319977501
16984,0.323417416
16987,0.371972578
16994,0.65989756
16995,0.680815716
16999,0.332160927
17034,0.559039015
17038,0.299320851
17040,0.30354572
17050,0.174539793
17068,0.354322044
17077,0.329388305
17079,0.733362437
17082,0.752459648
17085,0.664234602
17087,0.392062142
17099,0.778875508
17105,0.287269261
17108,0.316421095
17110,0.307541115
17111,0.312580126
17123,0.469821786
17124,0.379571615
17130,0.597050068
17138,0.369375864
17143,0.778784024
17157,0.255859475
17160,0.730455234
17166,0.380886627
17167,0.274041115
17179,0.49631891
17180,0.34555079
17189,0.568068296
17197,0.698831043
17219,0.576276359
17223,0.333978615
17225,0.787124752
17229,0.606731741
17234,0.382345673
17235,0.322478615
17239,0.408855991
17242,0.369254254
17243,0.407205377
17246,0.594075263
17247,0.331992737
17255,0.286217948
17258,0.473739938
17260,0.46070897
17264,0.539648161
17270,0.378103945
17271,0.427853293
17272,0.384669394
17285,0.366140301
17294,0.330634739
17297,0.375913982
17298,0.581833778
17299,0.30872463
17306,0.288750262
17324,0.299534037
17326,0.334605899
17330,0.326062787
17345,0.30394099
17351,0.765263815
17352,0.232702681
17372,0.246745282
17381,0.580114129
17385,0.643903216
17388,0.28466776
17390,0.615285627
17392,0.762649752
17399,0.259606804
17404,0.351284822
17407,0.277892661
17408,0.442034497
17416,0.655254806
17418,0.346493149
17434,0.786361152
17438,0.622145337
17443,0.73203625
17444,0.335042475
17453,0.405594566
17460,0.561191474
17467,0.365480054
17480,0.393275976
17488,0.565595755
17490,0.366546518
17493,0.399255649
17498,0.355928857
17503,0.345690301
17513,0.310786332
17520,0.584672966
17525,0.537987763
17534,0.318112005
17545,0.449962537
17553,0.397265793
17554,0.363631155
17557,0.345398634
17563,0.615172838
17576,0.384617909
17577,0.376928969
17580,0.71766302
17582,0.336000494
17596,0.378472322
17597,0.392509544
17602,0.745545488
17614,0.58629109
17623,0.485599807
17624,0.621120555
17627,0.621366388
17628,0.345821128
17630,0.341181804
17634,0.794315095
17640,0.353207838
17652,0.415966298
17657,0.298104463
17661,0.242487762
17662,0.397952113
17666,0.337569712
17682,0.693653459
17688,0.468934581
17693,0.481633596
17705,0.376106894
17711,0.420905892
17715,0.316813459
17717,0.364253293
17721,0.318713102
17728,0.304089954
17737,0.339545921
17745,0.389493426
17755,0.39092184
17764,0.734175917
17774,0.391558628
17785,0.26266268
17786,0.736347711
17789,0.348837777
17802,0.376234571
17810,0.698327294
17819,0.815588008
17825,0.281492809
17828,0.316425873
17833,0.291242809
17841,0.783317175
17842,0.399147658
17844,0.328027404
17849,0.388292196
17855,0.393253772
17857,0.879844222
17861,0.362846128
17863,0.399751744
17868,0.382135414
17876,0.649103216
17882,0.29721468
17885,0.395420543
17893,0.379503293
17894,0.260039157
17902,0.784627555
17906,0.374191398
17911,0.498347271
17917,0.373622794
17921,0.236586949
17941,0.349311025
17945,0.282743611
17949,0.396236949
17954,0.374346428
17957,0.38022469
17958,0.695782324
17960,0.35637469
17985,0.64064165
18000,0.395841773
18002,0.524384857
18008,0.250501863
18014,0.42287384
18015,0.936231327
18019,0.242293064
18021,0.34275625
18026,0.277792673
18029,0.332555892
18034,0.697153216
18035,0.383240148
18036,0.397283598
18039,0.638614227
18066,0.348840334
18076,0.460964325
18089,0.293017873
18104,0.332895346
18110,0.333778411
18129,0.578064139
18131,0.69255402
18133,0.304735042
18136,0.31009969
18148,0.475228185
18152,0.049442654
18167,0.757956887
18177,0.325681945
18178,0.501719485
18183,0.331649297
18194,0.499082997
18197,0.609457993
18213,0.311834278
18214,0.282178023
18221,0.181954364
18227,0.221553678
18239,0.722083296
18245,0.306831175
18266,0.273758058
18267,0.515520108
18274,0.120338742
18283,0.33640461
18297,0.245033051
18302,0.25969919
18303,0.621720365
18315,0.39300746
18324,0.348927528
18326,0.668626811
18334,0.311268091
18336,0.362643491
18344,0.321031804
18346,0.398076827
18347,0.305225085
18350,0.354063711
18352,0.428951483
18364,0.444976483
18366,0.415805991
18373,0.327700391
18391,0.300644887
18393,0.31368968
18395,0.639055806
18400,0.727255141
18408,0.41893246
18421,0.550577801
18425,0.595675226
18443,0.314812839
18451,0.320611134
18456,0.372511061
18458,0.602869115
18460,0.339648439
18467,0.516538861
18468,0.425900295
18475,0.43331284
18485,0.257876114
18494,0.614047245
18495,0.872804506
18508,0.568338911
18530,0.390137264
18533,0.379716357
18547,0.224511266
18548,0.315332795
18553,0.362926158
18561,0.383805126
18565,0.716416326
18572,0.339917302
18593,0.404905566
18600,0.308629671
18621,0.436107044
18629,0.63579534
18637,0.319699802
18649,0.350960158
18653,0.79888842
18660,0.214495815
18671,0.249196745
18672,0.258102219
18677,0.293308876
18681,0.85231282
18684,0.75344401
18686,0.288404594
18689,0.46139315
18690,0.500677801
18709,0.560200152
18716,0.709214785
18723,0.602159816
18773,0.340355373
18782,0.421844394
18797,0.634418508
18810,0.34714969
18817,0.626759745
18820,0.723840803
18825,0.348503639
18837,0.632962726
18850,0.656520245
18857,0.463679273
18861,0.585346921
18867,0.387821652
18870,0.217793408
18877,0.595148253
18887,0.339713917
18898,0.372935579
18900,0.578976811
18914,0.572980978
18921,0.346443193
18922,0.698335753
18945,0.319539909
18947,0.637683559
18953,0.438408736
18954,0.376991962
18957,0.501561134
18960,0.691106976
18973,0.20351803
18983,0.472062568
18990,0.238906768
18991,0.19365039
18993,0.391927009
18995,0.285281796
18996,0.314815138
19003,0.271316163
19014,0.376089325
19015,0.366714611
19019,0.624967339
19028,0.393668313
19038,0.477723452
19040,0.49417044
19046,0.312276321
19051,0.263992623
19054,0.913295817
19056,0.414515802
19074,0.358576961
19085,0.683896011
19099,0.896214654
19124,0.335566466
19134,0.546982211
19141,0.164997357
19146,0.560070976
19150,0.329411744
19170,0.297475532
19176,0.354635023
19187,0.482671615
19189,0.383085068
19202,0.614341892
19208,0.369979254
19209,0.344175598
19210,0.753697406
19216,0.360556971
19217,0.297526256
19218,0.555887468
19223,0.322369413
19240,0.339756846
19246,0.425721898
19269,0.40419672
19275,0.651234745
19287,0.309462865
19298,0.330786636
19303,0.275990312
19313,0.570337726
19325,0.347203639
19326,0.36785746
19328,0.40455746
19330,0.382770338
19340,0.539618098
19342,0.357661829
19343,0.326316839
19344,0.575826017
19363,0.318673603
19364,0.586018306
19371,0.178639024
19376,0.338618454
19377,0.370505994
19381,0.375783374
19384,0.432937249
19390,0.520507056
19402,0.261393136
19405,0.279541666
19409,0.220680434
19418,0.778104675
19429,0.52252145
19446,0.532988859
19458,0.675790716
19460,0.786458086
19462,0.706361549
19465,0.347488535
19472,0.370730584
19480,0.347783754
19503,0.642043961
19507,0.607105525
19517,0.392891795
19533,0.38397459
19537,0.286583058
19541,0.33455137
19563,0.357321927
19566,0.666274318
19568,0.443107413
